,name,price,os,graphics,display,ram,rom,warranty,rating,core,intel_core
77,Infinix INBook Y1 Plus Laptop (10th Gen Core i3/ 8GB/ 256GB SSD/ Win 11 Home),"₹22,990",Windows 11 OS,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",8 GB LPDDR4X RAM,256 GB SSD,1 Year Warranty,,"Dual Core, 4 Threads",10th Gen Intel Core i3 1005G1
78,HP Victus 15-fa0070TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹57,490",Windows 11 OS,4 GB NVIDIA GeForce GTX 1650,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,70,"Octa Core (4P + 4E), 12 Threads",12th Gen Intel Core i5 12450H
79,Asus Vivobook 16X 2022 M1603QA-MB502WS Laptop (Ryzen 5-5600H/ 8GB/ 512GB SSD/ Win11 Home),"₹49,900",Windows 11 OS,AMD Radeon Vega 7,"16 inches, 1920 x 1200 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,65,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5 5600H
80,HP Pavilion 15-eg2002TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹75,685",Windows 11 OS,Intel Iris Xᵉ Graphics,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,64,"12 Cores (4P + 8E), 16 Threads",12th Gen Intel Core i5 1240P
81,Acer C733 NX.H8VSI.004 Chromebook (Celeron Dual Core/ 4GB/ 16GB eMMC/ Chrome OS),"₹9,990",1 Year Warranty,"11.6 inches, 1366 x 768 pixels",Chrome OS,4 GB DDR4 RAM,Intel Integrated UHD 600,2 USB 3.0 Ports,,"Dual Core, 2 Threads",Intel Celeron  N4000
82,Acer Aspire 3 A315-24P NX.KDESI.00B Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),"₹31,470",Windows 11 OS,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",8 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 5 7520U
83,HP 15s-fq5185TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹38,990",Windows 11 OS,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Hexa Core (2P + 4E), 8 Threads",12th Gen Intel Core i3 1215U
84,HP Victus 15-fb1017AX Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹59,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,512 GB SSD,1 Year Warranty,71,"Hexa Core, 12 Threads",7th Gen Amd Ryzen 5 7535HS
85,Lenovo IdeaPad 3 82KU024JIN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),"₹46,790",Windows 11 OS,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,64,"Octa Core, 16 Threads",5th Gen AMD Ryzen 7 5700U
86,Infinix INBook X3 Slim XL422 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),"₹34,990",Windows 11 OS,Intel Integrated Iris Xe,"14 inches, 1920 x 1080 pixels",16 GB LPDDR4X RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i5 1235U
87,Asus TUF Gaming F15 FX577ZC-HN192W Gaming Laptop (12th Gen Core i7/ 16GB/1TB SSD/ Win11 / 4GB Graph),"₹96,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,1 TB SSD,1 Year Warranty,76,"14 Cores, 20 Threads",12th Gen Intel Core i7 12700H 
88,Asus TUF Gaming F17 FX707ZC4-HX067W Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹74,085",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050,"17.3 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,512 GB SSD,1 Year Warranty,75,"12 Cores (4P + 8E), 16 Threads",12th Gen Intel Core i5 12500H
89,Acer One 14 Z8-415 ‎2023 Laptop (11th Gen Core i5 / 16GB/ 512GB SSD/ Win11 Home),"₹34,990",Windows 11 OS,‎Intel Iris Xe Graphics,"14 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,60,"Quad Core, 8 Threads",11th Gen Intel Core i5  1135G7
90,Acer Aspire 7 A715-76G UN.QMESI.004 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹53,990",Windows 11 OS,4 GB NVIDIA GeForce GTX 1650,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,69,"Octa Core (4P + 4E), 12 Threads",12th Gen Intel Core i5 12450H
91,Acer Aspire 3 15 A315-510P UN.KDHSI.019 Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),"₹30,600",Windows 11 OS,Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Octa Core, 8 Threads",Intel Core i3 N305
92,Asus VivoBook 14 X415EA-EK344WS Notebook (11th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),"₹35,990",Windows 11 OS,Intel Integrated Intel UHD,"14 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,64,"Dual Core, 4 Threads",11th Gen Intel Core i3 1115G4
93,Asus Vivobook 15 X1502ZA-EJ532WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹45,490",Windows 11 OS,Intel Iris Xe,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,64,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i5 1235U
94,HP 15s-eq1580AU Laptop (AMD Ryzen 3 3250U/ 8GB/ 512GB SSD/ Win11 Home),"₹29,490",Windows 11 OS,AMD Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Dual Core, 4 Threads",3rd Gen AMD Ryzen 3  3250U
95,Asus Vivobook S15 2022 K3502ZA-KJ522WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹65,990",Windows 11 OS,Intel Iris Xe,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,65,"12 Cores (4P + 8E), 16 Threads",12th Gen Intel Core i5 12500H
96,Asus Vivobook 15 X1502ZA-EJ953WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹36,990",Windows 11 OS,Intel Iris Xe,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Hexa Core (2P + 4E), 8 Threads",12th Gen Intel Core i3 1215U
97,Asus Vivobook Go 15 2023 E1504FA-NJ323WS Laptop (Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),"₹33,990",Windows 11 OS,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",8 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 3 7320U
98,Apple MacBook Pro 16 2023 Laptop (Apple M3 Pro/ 36GB/ 512GB SSD/ macOS),"₹2,89,900",Mac OS,18 Core GPU,"16.2 inches, 3456 x 2234 pixels",36 GB  RAM,512 GB SSD,1 Year Warranty,63,12 Cores (6P + 6E),Apple M3 Pro
99,Asus ROG Flow X13 GV301RC-LJ073WS Gaming Laptop (AMD Ryzen 9 6900HS/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),"₹1,31,990",Windows 11 OS,4 GB ‎NVIDIA GeForce RTX 3050,"13.4 inches, 1920 x 1200 pixels, Touch Screen",16 GB LPDDR5 RAM,1 TB SSD,1 Year Warranty,79,"Octa Core, 16 Threads",6th Gen AMD Ryzen 9 6900HS​
100,Acer Nitro 5 AN515-58 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹69,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,71,"Octa Core, 16 Threads",12th Gen Intel Core i5 12500H 
101,Dell Inspiron 3525 Laptop (AMD Ryzen3 5425U/ 8GB/ 512GB SSD/ Win11),"₹32,490",Windows 11 OS,AMD Radeon Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,62,"Quad Core, 8 Threads",5th Gen AMD Ryzen 3 5425U
102,Asus TUF Gaming A15 2022 FA577RE-HN055WS Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹80,900",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050 Ti,"15.6 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,512 GB SSD,1 Year Warranty,79,"Octa Core, 16 Threads",6th Gen AMD Ryzen 7 6800H 
103,Asus Vivobook 16X 2022 M1603QA-MB511WS Laptop (Ryzen 5-5600H/ 16GB/ 512GB SSD/ Win11 Home),"₹50,445",Windows 11 OS,AMD Radeon Vega 7 Graphics,"16 inches, 1920 x 1200 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,65,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5 5600H
104,Dell G15-5520 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹70,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,512 GB SSD,1 Year Warranty,66,"12 Cores (4P + 8E), 16 Threads",12th Gen Intel Core i5 12500H
105,HP 15s-eq2144au Laptop (Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),"₹38,990",Windows 11 OS,AMD Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,60,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5  5500U
106,Asus Vivobook 15 X1502ZA-EJ385WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹40,790",Windows 11 OS,Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i3 1220P
107,HP 15s-FR5012TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹38,999",Windows 11 OS,Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Hexa Core (2P + 4E), 8 Threads",12th Gen Intel Core i3 1215U
108,HP 15s-er2004AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11),"₹50,490",Windows 11 OS,AMD Radeon,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Octa Core, 16 Threads",5th Gen AMD Ryzen 7  5700U
109,HP Victus 15-fa1145TX Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),"₹71,500",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,1 TB SSD,1 Year Warranty,72,"Octa Core (4P + 4E), 12 Threads",12th Gen Intel Core i5 12450H
110,Asus TUF Gaming F15 FX506HE-HN385WS Gaming Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),"₹89,870",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050 Ti,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,1 TB SSD,1 Year Warranty,76,"Octa Core, 16 Threads",11th Gen Intel Core i7 11800H
111,HP Victus 16-s0095AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹89,999",Windows 11 OS,6 GB NVIDIA GeForce RTX 3050,"16.1 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,512 GB SSD,1 Year Warranty,76,"Octa Core, 16 Threads",7th Gen AMD Ryzen 7 7840HS
112,HP Victus 15-fb1015AX Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹52,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",8 GB DDR5 RAM,512 GB SSD,1 Year Warranty,69,"Hexa Core, 12 Threads",7th Gen Amd Ryzen 5 7535HS
113,Acer TMP214-41-G3 UN.VSQSI.007 Notebook (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),"₹32,990",Windows 11 OS,AMD Radeon AMD,"14 inches, 1366 x 768 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,63,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5 5500U
114,Lenovo IdeaPad Slim 5 14IAH8 83BF0045IN Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11),"₹57,990",Windows 11 OS,Intel Iris Xe Graphics,"14 inches, 1920 x 1080 pixels",16 GB LPDDR5 RAM,1 TB SSD,1 Year Warranty,60,"Octa Core (4P + 4E), 12 Threads",12th Gen Intel Core i5 12450H
115,Lenovo LOQ 15IRH8 82XV00F4IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹73,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,512 GB SSD,1 Year Warranty,69,"Octa Core (4P + 4E), 12 Threads",12th Gen Intel Core i5 12450H
116,Infinix Zerobook ZL513 2023 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),"₹54,990",Windows 11 OS,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",16 GB LPDDR5X RAM,512 GB SSD,1 Year Warranty,,"12 Cores (4P + 8E), 16 Threads",13th Gen Intel Core i5 13500H
117,Asus Vivobook Pro 15 M6500QF-HN521WS Laptop (Ryzen 5 5600HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹59,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,60,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5 5600HS
118,HP Pavilion 15s-fq5190TU Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),"₹68,990",Windows 11 OS,Intel Iris Xe,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,65,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i7 1255U
119,Acer Aspire 5 A515-58P NX.KHJSI.001 Gaming Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹36,990",Windows 11 OS,Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Hexa Core (2P + 4E), 8 Threads",13th Gen Intel Core i3 1315U
120,Asus TUF Gaming F15 2023 FX507ZV-LP094W Gaming Laptop (12th Gen Core i7/ 16GB/512GB SSD/ Win11 Home/ 8GB Graph),"₹1,15,990",Windows 11 OS,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,78,"14 Cores (6P + 8E), 20 Threads",12th Gen Intel Core i7 12700H
121,Acer One 14 Z8-415 Laptop (11th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),"₹32,990",Windows 11 OS,‎Intel Iris Xe Graphics,"14 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",11th Gen Intel Core i5  1135G7
122,Acer Predator Helios Neo 16 PHN16-71 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),"₹1,10,650",Windows 11 OS,6 GB NVIDIA GeForce RTX 4050,"16 inches, 1920 x 1200 pixels",16 GB DDR5 RAM,1 TB SSD,1 Year Warranty,75,"16 Cores (8P + 8E), 24 Threads",13th Gen Intel Core i7 13700HX
123,HP Omen 16-n0123AX Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,09,990",Windows 11 OS,8 GB NVIDIA GeForce RTX 3070 Ti ,"16.1 inches, 2560 x 1440 pixels",16 GB DDR5 RAM,1 TB SSD,1 Year Warranty,77,"Octa Core, 16 Threads",6th Gen AMD Ryzen 7  6800H
124,Asus Vivobook S14 Flip 2022 TN3402QA-LZ741WS Laptop (AMD Ryzen 7-5800H/ 16GB/ 512GB SSD/Win11),"₹64,990",Windows 11 OS,AMD Radeon Graphics,"14 inches, 1920 x 1200 pixels, Touch Screen",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,70,"Octa Core, 16 Threads",5th Gen AMD Ryzen 7 5800H
125,MSI Bravo 15 B5ED-035IN Gaming Laptop (AMD Ryzen 7 / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹61,999",Windows 11 OS,4 GB AMD Radeon RX6500M,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,72,"Octa Core, 16 Threads",5th Gen AMD Ryzen 7 5800H
126,Apple MacBook Air 15 2023 Laptop (Apple M2/ 8GB/ 256GB SSD/ MacOS),"₹1,26,990",Mac OS,10-Core GPU,"15.3 inches, 2880 x 1864 pixels",8 GB DDR4 RAM,256 GB SSD,1 Year Warranty,,Octa Core (4P + 4E),Apple M2
127,Dell Vostro 3425 M552321WIN9S Laptop (AMD Ryzen 5 5625U/ 16GB/ 512GB SSD/ Win11 Home),"₹49,990",Windows 11 OS,AMD Radeon Graphics,"14 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,68,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5 5625U
128,Acer Extensa EX215-23 NX.EH3SI.003 Laptop (Ryzen 5 7520U/ 8 GB/512 GB SSD/Win11 Home),"₹31,990",Windows 11 OS,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",8 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 5 7520U
129,Lenovo IdeaPad Slim 3 82H802XXIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹45,490",Windows 11 OS,Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,62,"Quad Core, 8 Threads",11th Gen Intel Core i5 1135G7 
130,Dell Inspiron 3520 D560871WIN9B Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹52,990",Windows 11 OS,Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i5 1235U
131,HP Omen 16-n0079AX Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),"₹91,990",Windows 11 OS,8 GB AMD Radeon RX 6650M,"16.1 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,512 GB SSD,1 Year Warranty,80,"Octa Core, 16 Threads",6th Gen AMD Ryzen 7  6800H
132,HP Chromebook 14a-na1004TU Laptop (Celeron N4500/ 4GB/ 64GB eMMC/ Chrome OS),"₹17,990",Chrome OS,Intel Integrated UHD Graphics,"14 inches, 1366 x 768 pixels, Touch Screen",4 GB LPDDR4 RAM,64 GB Hard Disk,1 Year Warranty,,"Dual Core, 2 Threads",Intel Celeron  N4500
133,Acer Aspire 3 A315-59 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹33,140",Windows 11 OS,Intel Graphics ,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Hexa Core (2P + 4E), 8 Threads",12th Gen Intel Core i3 1215U
134,HP Pavilion 15s-FR5007TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹52,990",Windows 11 OS,Intel Iris Xe,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i5 1235U
135,Dell Vostro 3425 Laptop (AMD Ryzen 5 5625U/ 8GB/ 512GB SSD/ Win11 Home),"₹42,434",Windows 11 OS,AMD Radeon Graphics,"14 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,66,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5 5625U
136,HP Victus 15-fa0165TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹62,700",Windows 11 OS,4 GB NVIDIA GeForce GTX 1650,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,72,"Octa Core (4P + 4E), 12 Threads",12th Gen Intel Core i5 12450H
137,Dell Inspiron 5520 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹69,890",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",8 GB DDR5 RAM,512 GB SSD,1 Year Warranty,71,"12 Cores (4P + 8E), 16 Threads",12th Gen Intel Core i5 12500H
138,Asus Vivobook S15 OLED K3502ZA-L501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹73,499",Windows 11 OS,Intel Iris XE Graphics,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,64,"12 Cores (4P + 8E), 16 Threads",12th Gen Intel Core i5 12500H
139,Xiaomi Mi Notebook Ultra Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win10),"₹51,805",Windows 10  OS,Intel Iris Xe Graphics,"15.6 inches, 3200 x 2000 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,65,"Quad Core, 8 Threads",11th Gen Intel Core i5 11300H 
140,Gigabyte G5 MF-G2IN313SH Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹79,990",Windows 11 OS,6 GB NVIDIA GeForce RTX 4050,"15 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,2 Year Warranty,71,"10 Cores (6P + 4E), 16 Threads",12th Gen Intel Core i7 12650H
141,Ultimus Lite NU14U4INC54BN-CS Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),"₹15,990",Windows 11 OS,Intel Integrated UHD Graphics,"14.1 inches, 1366 x 768 pixels",8 GB DDR4 RAM,256 GB SSD,1 Year Warranty,,"Dual Core, 2 Threads",Intel Celeron  N4020
142,HP Pavilion Plus ‎14-ey0789AU Laptop (AMD Ryzen 7 7840H/ 16GB/ 1TB SSD/ Win 11),"₹90,990",Windows 11 OS,AMD Radeon 780M Graphics,"14 inches, 2880 x 1800 pixels",16 GB LPDDR5x RAM,1 TB SSD,1 Year Warranty,70,"Octa Core, 16 Threads",7th Gen Amd Ryzen 7 7840H
143,Lenovo Yoga Slim 6 14IRH8 83E00015IN Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),"₹78,990",Windows 11 OS,Intel Integrated Iris Xe,"14 inches, 1920 x 1200 pixels",16 GB LPDDR5X RAM,1 TB SSD,1 Year Warranty,,"12 Cores (4P + 8E), 16 Threads",13th Gen Intel Core i5 13500H
144,MSI Katana 15 B13UDXK-1482IN Gaming Laptop (13th Gen Core i5/ 32GB/ 1TB SSD/ Win11 Home/ 6GB Graph),"₹88,990",Windows 11 OS,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",32 GB DDR5 RAM,1 TB SSD,2 Year Warranty,75,"12 Cores (4P + 8E), 16 Threads",13th Gen Intel Core i5 13500H
145,Primebook S Wi-Fi Laptop (MediaTek MT8183/ 4GB/ 128GB eMMC/ Prime OS),"₹10,990",1 Year Warranty,ARM Mali G72,"11.6 inches, 1366 x 768 pixels",4 GB LPDDR4 RAM,128 GB Hard Disk,2 USB 3.0 Ports,,Octa Core,MediaTek MT8183
146,Acer Aspire 5 2023 A515-58GM Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),"₹56,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,65,"10 Cores (2P + 8E), 12 Threads",13th Gen Intel Core i5 1335U
147,Asus Vivobook 16 2023 X1605VA-MB947WS Laptop (13th Gen Core i9/ 16GB/ 512GB SSD/ Win11 Home),"₹80,739",Windows 11 OS,Integrated Intel Iris Xe Graphics,"16 inches, 1920 x 1200 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,71,"14 Cores (6P + 8E), 20 Threads",13th Gen Intel Core i9 13900H
148,Lenovo IdeaPad Slim 3 82RK00VWIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹37,990",Windows 11 OS,‎Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Hexa Core (2P + 4E), 8 Threads",12th Gen Intel Core i3 1215U
149,Asus ROG Strix G16 2023 G614JJ-N3086WS Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹94,990",Windows 11 OS,6 GB NVIDIA GeForce RTX 3050,"16 inches, 1920 x 1200 pixels",16 GB DDR5 RAM,512 GB SSD,1 Year Warranty,70,"10 Cores (6P + 4E), 16 Threads",13th Gen Intel Core i5 13450HX
150,HP Victus 15-fa1132TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹58,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,66,"Octa Core (4P + 4E), 12 Threads",12th Gen Intel Core i5 12450H
151,Infinix INBook X2 Slim Series XL23 2023 Laptop (11th Gen Core i5/ 16GB/ 1TB SSD/ Win 11 Home),"₹32,990",Windows 11 OS,Intel Integrated Iris Xe,"14 inches, 1920 x 1080 pixels",16 GB LPDDR4X RAM,1 TB SSD,1 Year Warranty,60,"Quad Core, 8 Threads",11th Gen Intel Core i5 1155G7
152,Lenovo ThinkBook 15 Gen 5 21JF0026MJ Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11),"₹49,990",Windows 11 OS,AMD Radeon AMD,"16 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,69,"Octa Core, 16 Threads",7th Gen AMD Ryzen 7 7730U
