,index,brand,name,price,Touchscreen,Gaming,os,warranty,display_inches,resolution_width,resolution_height,ram_gb,ram_type,rom_gb,rom_type,core_count,gpu_brand,gpu_name,cpu_gen,cpu_brand,cpu_name,rating
276,277.0,MSI,MSI Cyborg 15 A12UCX-264IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),61990.0,not-touchscreen,gaming,windows,2 ,15.6,1920.0,1080.0,16 ,DDR5,512,SSD,8,NVIDIA,4 GB Nvidia GeForce RTX 2050,12,Intel,Intel Core i5 12450H,69.0
277,278.0,Dell,Dell Vostro 3425 Laptop (AMD Ryzen 5-5500U/ 8GB/ 512GB SSD/ Win11 Home),37490.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,8 ,DDR4,512,SSD,6,AMD,Radeon Graphics,5,AMD,AMD Ryzen 5 5500U,
278,279.0,HP,HP Victus 15-fa1066TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),109990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,14 ,NVIDIA,6 GB  GeForce RTX 4050,13,Intel,Intel Core i7 13700H,71.0
279,280.0,HP,HP Pavilion 15-eg2017TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),49990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,6,Intel,UHD Graphics,12,Intel,Intel Core i3 1215U,60.0
280,281.0,HP,HP 15-fc0026AU Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),34499.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,LPDDR5,512,SSD,4,AMD,Radeon,7,AMD,AMD Ryzen 3 7320U,
281,282.0,MSI,MSI GF63 Thin 11UC-1293IN Gaming Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),66490.0,not-touchscreen,gaming,windows,2 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,8,NVIDIA,4 GB  Geforce RTX 3050,11,Intel,Intel Core i7 11800H,75.0
282,283.0,Asus,Asus Vivobook S15 OLED 2023 S5504VA-MA953WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11),105739.0,not-touchscreen,not-gaming,windows,1 ,15.6,2880.0,1620.0,16 ,LPDDR5,,SSD,14 ,Intel,Integrated Iris Xe,13,Intel,Intel Core i9 13900H,71.0
283,284.0,Asus,Asus Vivobook 15 2023 X1502VA-NJ541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),64990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,12 ,Intel,Integrated  iris Xe Graphics,13,Intel,Intel Core i5 13500H,62.0
284,285.0,HP,HP 15s-eq2223AU Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),38861.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,6,AMD,Radeon,5,AMD,AMD Ryzen 5 5500U,
285,286.0,Asus,Asus Vivobook S14 S3402ZA-LY522WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),58990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1200.0,8 ,DDR4,512,SSD,12 ,Intel,Integrated Iris Xe,12,Intel,Intel Core i5 12500H,65.0
286,287.0,HP,HP Victus 15-fb0108AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),51499.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,6,AMD,4 GB  Radeon RX 6500M Graphics,5,AMD,AMD Ryzen 5  5600H,67.0
287,288.0,Asus,Asus ROG Zephyrus Duo 16 (2023) GX650PY-NM052WS Gaming Laptop ( AMD Ryzen 9 7945HX/ 32GB/ 2TB SSD/ Win11/ 16GB Graph),429990.0,not-touchscreen,gaming,windows,1 ,16.0,3840.0,2400.0,32 ,DDR5,,SSD,16 ,NVIDIA,16 GB  GeForce RTX 4090,7,AMD,AMD Ryzen 9  7945HX,
288,289.0,MSI,MSI Sword 15 A12VF-401IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),102990.0,not-touchscreen,gaming,windows,2 ,15.6,1920.0,1080.0,16 ,DDR5,,SSD,10 ,NVIDIA,8 GB  GeForce RTX 4060,12,Intel,Intel Core i7 12650H,79.0
289,290.0,Acer,Acer Extensa 15 EX215-33 Laptop (Intel Core i3 N305/ 8GB/ 256GB SSD/ Win11 Home),26990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,LPDDR5,256,SSD,8,Intel,Integrated UHD,0,Intel,,
290,291.0,Asus,Asus Vivobook Go 15 2023 E1504FA-NJ522WS Laptop (Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11 Home),39990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,LPDDR5,512,SSD,4,AMD,Radeon,7,AMD,AMD Ryzen 5 7520U,
291,292.0,Asus,Asus Vivobook Go 15 OLED 2023 E1504FA-LK521WS Laptop (Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11 Home),44990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,LPDDR5,512,SSD,4,AMD,Radeon,7,AMD,AMD Ryzen 5 7520U,
292,293.0,Samsung,Samsung Galaxy Book 3 NP750XFG-KA3IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),84390.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,LPDDR4X,512,SSD,10 ,Intel,Iris Xe Graphics,13,Intel,Intel Core i7 1355U,60.0
293,294.0,Samsung,Samsung Galaxy Book 3 Ultra NP960XFH-XA1IN Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ Nvidia RTX4070),281990.0,not-touchscreen,not-gaming,windows,1 ,16.0,2880.0,1800.0,32 ,LPDDR5,,SSD,14 ,NVIDIA,GeForce RTX 4070,13,Intel,Intel Core i9 13900H,82.0
294,295.0,HP,HP 15s-fr4000TU Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),51990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,4,Intel,Integrated Iris Xe,11,Intel,Intel Core i5 1155G7,62.0
295,296.0,Asus,Asus Vivobook Pro 15 OLED M3500QC-L1502WS Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),72990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,6,NVIDIA,4 GB  GeForce RTX 3050,5,AMD,AMD Ryzen 5 5600H,66.0
296,297.0,Acer,Acer Aspire 7 A715-51G UN.QGCSI.002 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),66000.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,12 ,NVIDIA,4 GB  GeForce RTX 3050,12,Intel,Intel Core i5 1240P,75.0
297,298.0,Asus,Asus Vivobook 16X M1603QA-MB512WS Laptop (Ryzen 5-5600H/ 16GB/ 512GB SSD/ Win11 Home),50400.0,not-touchscreen,not-gaming,windows,1 ,16.0,1200.0,1920.0,16 ,DDR4,512,SSD,6,AMD,Radeon Vega 7,5,AMD,AMD Ryzen 5 5600H,67.0
298,299.0,Dell,Dell Inspiron 3520 Laptop (12th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win11),50990.0,not-touchscreen,not-gaming,windows,,15.6,1920.0,1080.0,8 ,DDR4,1280,SSD+ Hard Disk,10 ,Intel,Iris Xe Graphics,12,Intel,Intel Core i5 1235U,
299,300.0,Dell,Dell Inspiron 3520 D560879WIN9S Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),60990.0,not-touchscreen,not-gaming,windows,,15.6,1920.0,1080.0,16 ,DDR4,512,SSD+ Hard Disk,10 ,Intel,Iris Xe Graphics,12,Intel,Intel Core i5 1235U,63.0
300,301.0,HP,HP Victus 15-fb0052AX Gaming Laptop (AMD Ryzen 7 5800H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),72890.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,8,NVIDIA,4 GB  GeForce RTX 3050,5,AMD,AMD Ryzen 7 5800H,73.0
301,302.0,Asus,Asus Vivobook S14 Flip 2022 TN3402QA-LZ501WS Laptop (AMD Ryzen 5-5600H/ 16GB/ 512GB SSD/Win11),55800.0,touchscreen,not-gaming,windows,1 ,14.0,1920.0,1200.0,16 ,DDR4,512,SSD,6,AMD,Radeon Graphics,5,AMD,AMD Ryzen 5  5600H,
302,303.0,Acer,Acer One 14 Z2-493 Laptop (AMD Ryzen 3 3250U/ 8GB/ 256GB SSD/ Win11),25449.0,not-touchscreen,not-gaming,windows,1 ,14.0,1366.0,768.0,8 ,DDR4,256,SSD,2,AMD,Radeon Graphics,3,AMD,AMD Ryzen 3  3250U,
303,304.0,HP,HP Pavilion x360 14-ek0074TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),74990.0,touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,16 ,DDR4,512,SSD,10 ,Intel,Integrated Iris Xe,12,Intel,Intel Core i5 1235U,67.0
304,305.0,Xiaomi,Xiaomi Notebook Pro 120G Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),72422.0,not-touchscreen,not-gaming,windows,1 ,14.0,2560.0,1600.0,16 ,LPDDR5,512,SSD,8,Intel,UHD Graphics,12,Intel,Intel Core i5 12450H,68.0
305,306.0,Lenovo,Lenovo IdeaPad Slim 3 82RK00EDIN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),47000.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,,512,SSD,10 ,Intel,‎ UHD Graphics,12,Intel,Intel Core i5 1235U,
306,307.0,HP,HP 15s-fq5111TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),54990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,10 ,Intel,Iris Xe,12,Intel,Intel Core i5 1235U,61.0
307,308.0,HP,HP Pavilion 15s-eq2182AU Laptop (Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),43990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,6,AMD,Radeon Graphics,5,AMD,AMD Ryzen 5  5500U,60.0
308,309.0,HP,HP Victus 15-fb0040AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),55490.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,6,NVIDIA,4 GB  GeForce GTX 1650,5,AMD,AMD Ryzen 5  5600H,67.0
309,310.0,Lenovo,Lenovo Ideapad Gaming 3 82K201UNIN Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),81078.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,8,NVIDIA,6 GB  GeForce RTX 3060,5,AMD,AMD Ryzen 7  5800H,74.0
310,311.0,Acer,Acer Aspire 3 A315-59 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),44990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,10 ,Intel,Iris Xe Graphics,12,Intel,Intel Core i5 1235U,
311,312.0,HP,HP Pavilion 14-dv2041TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),67990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,16 ,DDR4,512,SSD,10 ,Intel,Iris Xe Graphics,12,Intel,Intel Core i5 1235U,61.0
312,313.0,Apple,Apple MacBook Pro 2022 Laptop (Apple M2/ 8GB/ 256GB SSD/ macOS),116190.0,not-touchscreen,not-gaming,mac,1 ,13.3,2560.0,1600.0,8 ,,256,SSD,8,,10 Core GPU,0,Apple,,
313,314.0,Asus,Asus Vivobook S15 OLED S3502ZA-L502WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),67990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,12 ,Intel,Iris XE Graphics,12,Intel,Intel Core i5 12500H,64.0
314,315.0,Asus,Asus Vivobook S14 OLED S3402ZA-KM501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),69990.0,not-touchscreen,not-gaming,windows,1 ,14.0,2880.0,1800.0,16 ,DDR4,512,SSD,12 ,Intel,Iris Xe Graphics,12,Intel,Intel Core i5 12500H,62.0
315,316.0,Xiaomi,Xiaomi Mi Notebook Ultra Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win10),45989.0,not-touchscreen,not-gaming,windows,1 ,15.6,3200.0,2000.0,8 ,DDR4,512,SSD,4,Intel,Iris Xe Graphics,11,Intel,Intel Core i5 11300H,64.0
316,317.0,Realme,Realme Book Slim Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win10),36999.0,not-touchscreen,not-gaming,windows,1 ,14.0,1440.0,2160.0,8 ,LPDDR4X,256,SSD,2,Intel,UHD Graphics,11,Intel,Intel Core i3 1115G4,
317,318.0,HP,HP 15s-GR0012AU Laptop (AMD Ryzen 3 3250U/ 8GB/ 1TB 256GB SSD/ Win10 Home),37290.0,not-touchscreen,not-gaming,windows,,15.6,1920.0,1080.0,8 ,DDR4,1280,SSD+ Hard Disk,2,AMD,Radeon Vega 6,3,AMD,AMD Ryzen 3  3250U,61.0
318,319.0,Dell,Dell Latitude 3410 Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Ubuntu),59999.0,not-touchscreen,not-gaming,other,1 ,14.0,1366.0,768.0,8 ,DDR4,512,SSD,4,Intel,HD,10,Intel,Intel Core i5 10210U,
319,320.0,Avita,Avita Pura NS14A6 Laptop (AMD Ryzen 5/ 8GB/ 512GB SSD/ Win10),21990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,8 ,DDR4,512,SSD,4,AMD,Radeon Vega 8,3,AMD,AMD Ryzen 5  3500U,
320,321.0,iBall,iBall Excelance CompBook Laptop (AQC/ 2GB/ 32GB/Win10),9999.0,not-touchscreen,not-gaming,windows,1 ,11.6,1366.0,768.0,2 ,DDR3,32,Hard Disk,4,Intel,HD Graphics,0,Intel,,
321,322.0,Apple,Apple MacBook Pro 16 2023 Laptop (Apple M3 Pro/ 18GB/ 512GB SSD/ macOS),249900.0,not-touchscreen,not-gaming,mac,1 ,16.2,3456.0,2234.0,18 ,,512,SSD,12 ,,18 Core GPU,0,Apple,,
322,323.0,Lenovo,Lenovo Legion Pro 5 16IRX8 82WK00MWIN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),162790.0,not-touchscreen,gaming,windows,1 ,16.0,2560.0,1600.0,16 ,DDR5,,SSD,16 ,NVIDIA,8 GB  GeForce RTX 4060,13,Intel,Intel Core i7 13700HX,77.0
323,324.0,Lenovo,Lenovo Ideapad Gaming 3 15ARH7 82SB00QJIN Laptop  (AMD Ryzen 5 7535HS / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),60990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR5,512,SSD,6,NVIDIA,4 GB  GeForce RTX 2050,7,AMD,AMD Ryzen 5 7535HS,66.0
324,325.0,Lenovo,Lenovo LOQ 15APH8 82XT004KIN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),107690.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR5,512,SSD,8,NVIDIA,8 GB  GeForce RTX 4060,7,AMD,AMD Ryzen 7 7840HS,75.0
325,326.0,Lenovo,Lenovo S14 Gen 3 82TW000VIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),48990.0,not-touchscreen,not-gaming,other,3 ,14.0,1920.0,1080.0,8 ,DDR4,512,SSD,10 ,Intel,UHD Graphics,12,Intel,Intel Core i5 1235U,
326,327.0,HP,HP Victus 15-fb1002AX Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),55500.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR5,512,SSD,6,NVIDIA,4 GB  GeForce RTX 2050,7,AMD,AMD Ryzen 5 7535HS,70.0
327,328.0,HP,HP Omen 16-XD0007ax Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),104990.0,not-touchscreen,gaming,windows,1 ,16.1,1920.0,1080.0,16 ,DDR5,,SSD,8,NVIDIA,6 GB  GeForce RTX 4050,7,AMD,AMD Ryzen 7 7840HS,76.0
328,329.0,Lenovo,Lenovo IdeaPad 1 15AMN7 82VG00ERIN Laptop (AMD Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),39990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,LPDDR5,512,SSD,4,AMD,Radeon 610M,7,AMD,AMD Ryzen 3 7320U,
329,330.0,HP,HP 250 G9 7M657PA Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),36999.0,not-touchscreen,not-gaming,windows,1 ,15.6,1366.0,768.0,8 ,DDR4,512,SSD,6,Intel,Integrated,12,Intel,Intel Core i3 1215U,60.0
330,331.0,Lenovo,Lenovo Yoga 7 82YL0095IN Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),92890.0,touchscreen,not-gaming,windows,1 ,14.0,2880.0,1800.0,16 ,LPDDR5,,SSD,12 ,Intel,Integrated  Iris Xe Graphics,13,Intel,Intel Core i5 1340P,75.0
331,332.0,Asus,Asus Vivobook Go 14 E410KA-EK013W Laptop (Celeron N4500/ 8GB/ 256GB SSD/ Win11 Home),22990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,8 ,DDR4,256,SSD,2,Intel,Integrated UHD,0,Intel,,
332,333.0,Ultimus,Ultimus Lite NU14U4INC44BN-CS Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),14990.0,not-touchscreen,not-gaming,windows,1 ,14.1,1366.0,768.0,4 ,DDR4,256,SSD,2,Intel,Integrated UHD Graphics,0,Intel,,
333,334.0,Acer,Acer Chromebook CB314-3H NX.K04SI.008 Laptop (Intel Celeron N4500/ 8GB/ 64GB SSD/ Chrome OS),22490.0,not-touchscreen,not-gaming,other,1 ,14.0,1080.0,1920.0,8 ,LPDDR4X,64,SSD,2,Intel,Integrated UHD,0,Intel,,
334,335.0,Dell,Dell Inspiron 3520 IN3520KTMFJS01ORS1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),51487.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,2,Intel,UHD Graphics,11,Intel,Intel Core i3 1115G4,
335,336.0,Dell,Dell Inspiron 7430 2 in 1 2023 Laptop (13th Gen Core i3/ 8GB/ 256GB SSD/ Win11),57990.0,touchscreen,not-gaming,windows,1 ,14.0,1920.0,1200.0,8 ,LPDDR5,256,SSD,6,Intel,UHD Graphics,13,Intel,Intel Core i3 1315U,
336,337.0,Zebronics,Zebronics ZEB-NBC 3S 2023 Laptop (12th Gen Core i3 / 8GB/ 512GB SSD/ Win11 Home),31990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,6,Intel,Integrated,12,Intel,Intel Core i3 1215U,65.0
337,338.0,Zebronics,Zebronics ZEB-NBC 2S 2023 Laptop (11th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),34990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,LPDDR4X,512,SSD,4,Intel,Integrated UHD,11,Intel,Intel Core i5 1155G7,60.0
338,339.0,Zebronics,Zebronics ZEB-NBC 2S Laptop (11th Gen Core i5 / 16GB/ 512GB SSD/ Win11 Home),36990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,LPDDR4X,512,SSD,4,Intel,Integrated UHD,11,Intel,Intel Core i5 1155G7,63.0
339,340.0,Zebronics,Zebronics ZEB-NBC 1S Laptop (11th Gen Core i3 / 8GB/ 512GB SSD/ Win11 Home),31990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,LPDDR4,512,SSD,4,Intel,Integrated UHD,11,Intel,Intel Core i3 1125G4,
340,341.0,HP,HP Omen 16-u0021TX Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),187500.0,not-touchscreen,gaming,windows,1 ,16.1,2560.0,1600.0,16 ,DDR5,,SSD,16 ,NVIDIA,8 GB  GeForce RTX 4060,13,Intel,Intel Core i7 13700HX,80.0
341,342.0,HP,HP Omen 16-u0024TX Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),292999.0,not-touchscreen,gaming,windows,1 ,16.1,2560.0,1600.0,32 ,DDR5,,SSD,24 ,NVIDIA,8 GB  GeForce RTX 4070,13,Intel,Intel Core i9 13900HX,88.0
342,343.0,HP,HP Omen 17-cm2002TX Gaming Laptop (13th Gen Core i7/ 16 GB RAM/ 512 GB SSD/ Win 11/ 8 GB Graphics),165999.0,not-touchscreen,gaming,windows,1 ,17.3,1920.0,1080.0,16 ,DDR5,512,SSD,16 ,NVIDIA,8 GB  GeForce RTX 4060,13,Intel,Intel Core i7 13700HX,79.0
343,344.0,Lenovo,Lenovo Yoga Slim 6 83E00006IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),79990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1200.0,16 ,LPDDR5,512,SSD,12 ,Intel,Integrated Iris Xe,13,Intel,Intel Core i5 13500H,
344,345.0,Asus,Asus CX1101CMA-GJ0004 Chromebook (Celeron N4020/ 4GB/ 32GB eMMC/ Chrome OS),10990.0,not-touchscreen,not-gaming,other,1 ,11.6,1366.0,768.0,4 ,LPDDR4,32,Hard Disk,2,Intel,UHD Graphics 600,0,Intel,,
345,346.0,Lenovo,Lenovo IdeaPad Flex 5 14IRU8 82Y00051IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),76890.0,touchscreen,not-gaming,windows,1 ,14.0,1920.0,1200.0,16 ,LPDDR4X,512,SSD,10 ,Intel,Integrated Iris Xe,13,Intel,Intel Core i5 1335U,64.0
346,347.0,Asus,Asus Chromebook 14 CX1400CKA-EK0266 Laptop (Celeron N4500/ 8GB/ 128GB eMMC/ Chrome OS),23005.0,not-touchscreen,not-gaming,other,1 ,14.0,1920.0,1080.0,8 ,LPDDR4X,128,SSD,2,Intel,Integrated UHD,0,Intel,,
347,348.0,Acer,Acer One 11 Z8-284 UN.013SI.033 Laptop ( Intel Celeron N4500/ 8GB/ 128GB SSD/ Win11 Home),17990.0,not-touchscreen,not-gaming,windows,1 ,11.6,1366.0,768.0,8 ,DDR4,128,SSD,2,Intel,Integrated UHD,0,Intel,,
348,349.0,HP,HP 15s-fy5006TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),38990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,6,Intel,Integrated UHD,12,Intel,Intel Core i3 1215U,
349,350.0,Lenovo,Lenovo Legion Pro 5 82WM00B7IN Gaming Laptop ( AMD Ryzen 7 7745HX/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),162990.0,not-touchscreen,gaming,windows,1 ,16.0,2560.0,1600.0,16 ,DDR5,,SSD,8,NVIDIA,8 GB  GeForce RTX 4070,7,AMD,AMD Ryzen 7 7745HX,84.0
350,351.0,HP,HP Pavilion 14-dv2153TU Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win 11),69990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,16 ,DDR4,,SSD,10 ,Intel,Integrated Iris Xe,12,Intel,Intel Core i5 1235U,67.0
351,352.0,Acer,Acer TravelMate P2 TMP214-53 Business Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),47990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,16 ,DDR4,,SSD,4,Intel,Integrated Iris Xe,11,Intel,Intel Core i7 1165G7,65.0
352,353.0,MSI,MSI Bravo 15 B7ED-012IN Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),59990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR5,512,SSD,6,AMD,4 GB  Radeon RX6550M,7,AMD,AMD Ryzen 5 7535HS,65.0
353,354.0,MSI,MSI Thin GF63 12UC-846IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graphics),62990.0,not-touchscreen,gaming,windows,2 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,8,NVIDIA,4 GB  GeForce RTX 3050,12,Intel,Intel Core i5 12450H,71.0
354,355.0,Lenovo,Lenovo IdeaPad Gaming 3 82SB00V3IN Laptop (AMD Ryzen 5 6600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),63889.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,6,NVIDIA,4 GB  GeForce RTX 3050,6,AMD,AMD Ryzen 5 6600H,63.0
355,356.0,Lenovo,Lenovo IdeaPad Gaming 3 82K2028AIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),51689.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,4,NVIDIA,4 GB   GeForce RTX 2050,5,AMD,AMD Ryzen 5  5500H,62.0
356,357.0,Lenovo,Lenovo IdeaPad 1 15AMN7 82VG00EQIN Laptop (AMD Athlon 7120U / 8GB/ 512GB SSD/ Win11 Home),26990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1366.0,768.0,8 ,LPDDR5,512,SSD,2,AMD,Radeon 610M Graphics,0,AMD,,
357,358.0,Dell,Dell Inspiron 15 3520 IN352092K4N001ORS1 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),57300.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,10 ,Intel,Integrated Graphics,12,Intel,Intel Core i5 1235U,
358,359.0,Asus,Asus ROG Strix G16 2023 G614JJ-N3088WS Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),99990.0,not-touchscreen,gaming,windows,1 ,16.0,1920.0,1200.0,16 ,DDR5,,SSD,10 ,NVIDIA,6 GB  GeForce RTX 3050,13,Intel,Intel Core i5 13450HX,70.0
